iteration,exploitability
0,2.373611111111111
1,2.0511110217031945
2,1.790607305247715
3,1.799444401896289
4,2.043330665390072
5,1.2902494407277019
6,0.7687145243846502
7,0.594219691248916
8,0.7887060363459519
9,0.5014522256136336
10,0.3705890555928711
11,0.32129767086056227
12,0.24124976507833712
13,0.17115027545416
14,0.1926434285405304
15,0.1457660604251385
16,0.12781592993478175
17,0.13715811819377205
18,0.1285430945638952
19,0.13026931150930085
20,0.11022843132139831
21,0.1020242932092204
22,0.18590816824746764
23,0.13671204371429574
24,0.1097162872966915
25,0.19595164600686346
26,0.17327000723792305
27,0.14597287013218946
28,0.13256614981972104
29,0.11918381051668588
30,0.09577241410203076
31,0.09239166506312038
32,0.1303381508235822
33,0.10119761359691687
34,0.09769705407387042
35,0.07983267211958697
36,0.07185214396765056
37,0.06459101980036959
38,0.0792282830565467
39,0.07272971024623831
40,0.09031477427827539
41,0.07617384197265642
42,0.07577784946444391
43,0.07130551489241843
44,0.08197661709106224
45,0.06622132267718198
46,0.06570918326470404
47,0.06708377014279113
48,0.07519364282795338
49,0.07526218574041506
50,0.08181181871281976
51,0.07441285265584477
52,0.07403630013266163
53,0.06219917335210716
54,0.06018277035942407
55,0.058538613850246224
56,0.061111889012726475
57,0.06305822468761144
58,0.05227557568455374
59,0.05018005415150836
60,0.039343154579772804
61,0.04046548223864674
62,0.038977710783351424
63,0.03493765773008593
64,0.03143424991213825
65,0.031134028452687146
66,0.03015163614232466
67,0.03208145310390732
68,0.029412698462884107
69,0.02992608746777428
70,0.029910786458694244
71,0.02816986325008289
72,0.031151272171240835
73,0.028931159553296004
74,0.03494215126137798
75,0.03218751633704031
76,0.03051924456281796
77,0.034110444351168695
78,0.04362741275934068
79,0.03863671895270884
80,0.03365295273400637
81,0.0319172271525022
82,0.02858723660400314
83,0.024991449823989598
84,0.029720764969646152
85,0.02497973355091962
86,0.025095715857124938
87,0.02805942083501739
88,0.026006251854912232
89,0.02584926369613383
90,0.02819966845570626
91,0.026176298551620097
92,0.023757376847993728
93,0.02067314143372065
94,0.020540190311165385
95,0.018902811807660902
96,0.01864505954012402
97,0.014806078871149778
98,0.016277077090747397
99,0.014120161260069486
100,0.014127568201508872
101,0.013688736461285655
102,0.013574945838828359
103,0.015125240501354317
104,0.014945938250731733
105,0.012735111626127824
106,0.014021348530655786
107,0.013266897577693365
108,0.0137006214952613
109,0.013696783590690903
110,0.01611989428572541
111,0.016333995624819256
112,0.016495607306176358
113,0.014670659003125544
114,0.01651237492410923
115,0.016154893509746665
116,0.015782572876438417
117,0.015059037970516123
118,0.01520931578174059
119,0.016145778897938445
120,0.016082863117258234
121,0.01631112323973119
122,0.015798216072025847
123,0.01703857330788243
124,0.01507118170373728
125,0.015318399043048464
126,0.021847113433394336
127,0.021495335037387167
128,0.01863004202576668
129,0.015272088231272282
130,0.013203527887783784
131,0.019929948908563866
132,0.018839129905245
133,0.015711263770716993
134,0.014212469405084582
135,0.01319752862756604
136,0.019412416653147968
137,0.01844889058937313
138,0.013534608674669713
139,0.014572174677443706
140,0.011242468081889112
141,0.015893434319850103
142,0.01265640317791139
143,0.012517160670943273
144,0.0115945352305062
145,0.00979406751436293
146,0.013983815598823501
147,0.012330820543179355
148,0.010693633775664596
149,0.012680397106441255
150,0.011134858140484982
151,0.015011133079890437
152,0.012252478971701092
153,0.0124556166391087
154,0.011719849570036495
155,0.011905078290596297
156,0.014593212743417933
157,0.012726347681210615
158,0.012629545554723315
159,0.012745577137124237
160,0.012211737277438225
161,0.01294686424834085
162,0.01133923976305845
163,0.010375694621950968
164,0.011674696241829895
165,0.010268253578678749
166,0.009739603200704328
167,0.010073465627513309
168,0.009702990880779874
169,0.010038562805153098
170,0.010038516794241295
171,0.008570277911838425
172,0.01066697892629754
173,0.009816143143282607
174,0.009538344580310526
175,0.01009634906205703
176,0.008802872817635352
177,0.00913335845602603
178,0.010385945592715135
179,0.008590955517208454
180,0.00922242830598849
181,0.008250557589718183
182,0.00882666374341097
183,0.008393583612195568
184,0.007758363916357036
185,0.007466629593335161
186,0.007333434682984974
187,0.006472122631135113
188,0.007383690787324787
189,0.007145094256984286
190,0.007008632686206884
191,0.005519410087464982
192,0.00676513792848038
193,0.004649302688355228
194,0.004548413934400336
195,0.0056882128151830025
196,0.0056717246465991245
197,0.005700147395887978
198,0.00549748923742166
199,0.006277041069191469
200,0.005336489560658866
201,0.0068580672336215065
202,0.006115252454921505
203,0.006080902774625391
204,0.0072915155730916
205,0.0064599285626676245
206,0.005430631526943688
207,0.006677620222581809
208,0.005699437201959409
209,0.006318326741895489
210,0.006985049023939621
211,0.0063869811196618775
212,0.006262570966117931
213,0.006883661292241314
214,0.005869029562294986
215,0.005978984093898312
