iteration,exploitability
0,0.8000000000000002
1,0.8000000000000002
2,0.8068841217896752
3,0.8813067966268697
4,0.8084415353617428
5,0.7530477353811348
6,0.6635962397268492
7,0.5129604751300922
8,0.531669249463323
9,0.3899784278050864
10,0.38035297709384286
11,0.25862071843132745
12,0.19726365348479877
13,0.1974332169365235
14,0.11724048356306802
15,0.08777668906373153
16,0.08450359624782382
17,0.0965609820042066
18,0.08314051068271489
19,0.08684350622582168
20,0.06720562326155884
21,0.06921297346050151
22,0.059918022440342555
23,0.05475593722390533
24,0.04501874646715377
25,0.03593052864853668
26,0.030468898755726972
27,0.027025062457490076
28,0.02483547530808707
29,0.023323262749755047
30,0.02251039647002437
31,0.02226472144945449
32,0.02124761565167285
33,0.01986089587033695
34,0.017940297406385725
35,0.015705552059891336
36,0.013967130851099291
37,0.012136710783127946
38,0.01030720650373489
39,0.008568838734733441
40,0.007651383976768683
41,0.008512768027761453
42,0.00911580368168944
43,0.009425473912309284
44,0.009416192661497475
45,0.009124381910462605
46,0.00861630654403187
47,0.007961885729177328
48,0.007226590605175699
49,0.006465556190601482
50,0.005757185358903527
51,0.005132713428124728
52,0.00494464198893204
53,0.004953586990627807
54,0.004843983635395984
55,0.004625742359111723
56,0.004363912718509838
57,0.00426510142358715
58,0.00413355932222329
59,0.003952852914605385
60,0.0037360082485472755
61,0.0034956087763562157
62,0.0032431579436519365
63,0.0029944452052255346
64,0.0029404794891730924
65,0.0028512508775430743
66,0.0027291284119377833
67,0.002578199440862428
68,0.00240581893938086
69,0.002272953594722646
70,0.002138502031807143
71,0.0020054574442921547
72,0.001876980722602796
73,0.001755869140820557
74,0.0016443991159447182
75,0.001544219917387188
76,0.0015106679531691936
77,0.0014848744262133265
78,0.0014555323009468925
79,0.0014222336544170394
80,0.0013851857304842182
81,0.0013450676999383726
82,0.0013028804492682114
83,0.001259800938267578
84,0.0012170504647599425
85,0.001175783672529821
86,0.00113700255993125
87,0.0011025016253162372
88,0.0010920164811879958
89,0.0010806975572797434
90,0.001068271993816971
91,0.0010546755597192312
92,0.0010400156520273607
93,0.001024529411077601
94,0.0010085404502157406
95,0.0009924172544721085
96,0.0009765357202950122
97,0.0009612476463167285
98,0.0009468563138015586
99,0.0009335996362382904
100,0.0009279122761039884
101,0.0009228938161911163
102,0.0009174711266769584
103,0.0009116252856347948
104,0.0009054011734346671
105,0.0008988913958439496
106,0.0008922197296938855
107,0.0008783581636317608
108,0.000856436003771465
109,0.0008273132990908103
110,0.0007894371676972581
111,0.0007705814528275747
112,0.0008497251269008047
113,0.0009108938922554876
114,0.0009407247371847241
115,0.0009416199104061989
116,0.0009225224818504433
117,0.0008925934956427486
118,0.000859513548755659
119,0.0008331305532084596
120,0.0008317101597417353
121,0.0008328579163166815
122,0.000835326553517265
123,0.0008378455291531521
124,0.0008402707411914774
125,0.0008411248124417268
126,0.0008400208707699329
127,0.0008367860416691167
128,0.00083142853452211
129,0.0008239215325225929
130,0.0008143556331884482
131,0.0008027227465601178
132,0.000789131317239592
133,0.0007735737830084338
134,0.0007561640614797815
135,0.0007371794739569253
136,0.000716471081436473
137,0.000693990657539375
138,0.000669840694903587
139,0.0006440906001587334
140,0.0006168500681186924
141,0.0005882225018272547
142,0.0005583282789624416
143,0.0005272918923376033
144,0.0004952455786383891
145,0.0004623266672847367
146,0.00042867718186876644
147,0.000394442988507561
148,0.0003598333392578539
149,0.0003354520627167202
150,0.00032232543540159075
151,0.00030978330093937466
152,0.0002977962356132253
153,0.0002863371943348058
154,0.0002753811608259742
155,0.00026490481758861156
156,0.0002548862488912989
157,0.00024530468611750147
158,0.0002361845424289782
159,0.0002274590842500571
160,0.0002191049450186462
161,0.00021110325577253892
162,0.00020343657460588813
163,0.0001960887674490798
164,0.00018904487612763648
165,0.00018229098139041313
166,0.00017581406796840707
167,0.00016960189768979882
168,0.00016364289535932052
169,0.00015792605065930102
170,0.00015244083786527705
171,0.00014717715379483515
172,0.00014212527321408485
173,0.00013727581996153944
174,0.00013262087664854194
175,0.00012815230285253139
176,0.00012385702138733098
177,0.00011972754245897272
178,0.00011576003392054202
179,0.00011194688920238076
180,0.00010827994430016197
181,0.00010475256923757651
182,0.00010135849112987005
183,9.809178663108057e-05
184,9.494686989066887e-05
185,9.191847656033774e-05
186,8.900164464902182e-05
187,8.619169316884196e-05
188,8.348419958073569e-05
189,8.087497701893819e-05
190,7.836005218543839e-05
191,7.593564465622202e-05
192,7.359814817213227e-05
193,7.134411429043756e-05
194,6.917023858521725e-05
195,6.70733494108277e-05
196,6.505039908650888e-05
197,6.309845724719621e-05
198,6.121470601442883e-05
199,5.9396436596716156e-05
200,5.764104691204962e-05
201,5.594603983916639e-05
202,5.4309021743055996e-05
203,5.272770097753933e-05
204,5.1199886131681286e-05
205,4.972348386251927e-05
206,4.829649622630574e-05
207,4.691701748234703e-05
208,4.5583230405731516e-05
209,4.4293402183127064e-05
210,4.304587999822335e-05
211,4.18390864352623e-05
212,4.0671514828621734e-05
213,3.954172468421246e-05
214,3.844833728576453e-05
215,3.73900315754489e-05
216,3.636554037790097e-05
217,3.537364700829778e-05
218,3.441318228192349e-05
219,3.348302191876782e-05
220,3.2582084317254595e-05
221,3.17093286587953e-05
222,3.086375329024263e-05
223,3.0044394330083437e-05
224,2.9250324441276213e-05
225,2.8480651716777253e-05
226,2.7734518628840377e-05
227,2.701110100376829e-05
228,2.6309606990420395e-05
229,2.5629276002937412e-05
230,2.4969377624496774e-05
231,2.4329210472205755e-05
232,2.3708101025199383e-05
233,2.310540242839786e-05
234,2.2520493284730454e-05
235,2.195277645233859e-05
236,2.140167786320482e-05
237,2.086664537924595e-05
238,2.034714769829405e-05
239,1.9842673322748544e-05
240,1.9352729594608833e-05
241,1.8876841805337724e-05
242,1.84145523768983e-05
243,1.7965420114688265e-05
244,1.7529019525341404e-05
245,1.7104940194904106e-05
246,1.6692786216990893e-05
247,1.6292175664857273e-05
248,1.5902740098703833e-05
249,1.5524124097650883e-05
250,1.515598481338171e-05
251,1.4797991539168831e-05
252,1.4449825285383201e-05
253,1.411117836577098e-05
254,1.3781753986188184e-05
255,1.3461265840441981e-05
256,1.3149437709471869e-05
257,1.2846003067986009e-05
258,1.255070469915615e-05
259,1.2263294318949645e-05
260,1.198353221215085e-05
261,1.1711186882721253e-05
262,1.1446034717676278e-05
263,1.1187859668757424e-05
264,1.0936452949277757e-05
265,1.0691612748318915e-05
266,1.0453143961223521e-05
267,1.0220857935295957e-05
268,9.994572231509321e-06
269,9.774110397863973e-06
270,9.559301755992707e-06
271,9.349981198883614e-06
272,9.145988997176814e-06
273,8.94717061364126e-06
274,8.753376525236958e-06
275,8.564462051514013e-06
276,8.38028718722142e-06
277,8.200716441221903e-06
278,8.025618679428813e-06
279,7.854866971486021e-06
280,7.688338443221104e-06
281,7.525914131922071e-06
282,7.367478847217055e-06
283,7.2129210357109675e-06
284,7.062132651152698e-06
285,6.915009028982449e-06
286,6.771448765623941e-06
287,6.631353603544118e-06
288,6.494628320173377e-06
289,6.361180622101501e-06
290,6.230921044411311e-06
291,6.103762853075093e-06
292,5.979621953256409e-06
293,5.858416800296681e-06
294,5.740068314677193e-06
295,5.624499800716734e-06
296,5.511636868093772e-06
297,5.401407356181452e-06
298,5.293741261509451e-06
299,5.188570667486638e-06
300,5.0858296758460655e-06
301,4.98545434192238e-06
302,4.887382610022535e-06
303,4.791554252194731e-06
304,4.697910809145541e-06
305,4.6063955316839135e-06
306,4.516953325951118e-06
307,4.429530698909414e-06
308,4.344075706491401e-06
309,4.260537903720276e-06
310,4.178868296056007e-06
311,4.099019292926008e-06
312,4.02094466299952e-06
313,3.944599490522997e-06
314,3.869940134062697e-06
315,3.7969241861123253e-06
316,3.7255104347002397e-06
317,3.6556588260271223e-06
318,3.58733042848874e-06
319,3.520487397982753e-06
320,3.4550929445345485e-06
321,3.3911112997932913e-06
322,3.3285076860047897e-06
323,3.2672482855285176e-06
324,3.2073002117793603e-06
325,3.148631480745928e-06
326,3.091210983724434e-06
327,3.035008460964736e-06
328,2.97999447568173e-06
329,2.926140389291615e-06
330,2.8734183377878556e-06
331,2.8218012075820277e-06
332,2.771262614289086e-06
333,2.72177687986957e-06
334,2.6733190120424196e-06
335,2.6258646842434766e-06
336,2.579390215133992e-06
337,2.5338725504693335e-06
338,2.4892892442292766e-06
339,2.4456184407968974e-06
340,2.4028388580301436e-06
341,2.360929770288098e-06
342,2.3198709925820457e-06
343,2.2796428648593516e-06
344,2.2402262370783213e-06
345,2.201602454032004e-06
346,2.163753341899529e-06
347,2.1266611941908483e-06
348,2.0903087583630793e-06
349,2.0546792230412993e-06
350,2.0197562054773687e-06
351,1.9855237395582804e-06
352,1.9519662640269104e-06
353,1.91906861087497e-06
354,1.886815994678534e-06
355,1.8551940015168783e-06
356,1.8241885792415687e-06
357,1.7937860264968784e-06
358,1.7639729837991196e-06
359,1.7347364236956167e-06
360,1.706063641830525e-06
361,1.67794224785406e-06
362,1.6503601566254265e-06
363,1.6233055806987085e-06
364,1.5967670212511355e-06
365,1.5707332608707806e-06
366,1.5451933556069541e-06
367,1.5201366276239895e-06
368,1.4955526583434299e-06
369,1.471431280934591e-06
370,1.4477625743587031e-06
371,1.4245368556148104e-06
372,1.4017446748482344e-06
373,1.379376807731551e-06
374,1.357424250722635e-06
375,1.3358782141231513e-06
376,1.3147301174634149e-06
377,1.2939715831087776e-06
378,1.2735944315073418e-06
379,1.2535906758622335e-06
380,1.2339525167644647e-06
381,1.214672337939418e-06
382,1.1957427010543652e-06
