iteration,exploitability
0,2.373611111111111
1,2.373611111111111
2,2.051729797979798
3,1.826810743882083
4,1.8174030722214898
5,1.5301158233763361
6,1.384188433667792
7,1.0912163542928024
8,0.8887914431575237
9,0.7042738849840893
10,0.626929388311712
11,0.4644068612138194
12,0.33682559814103685
13,0.2699333401503259
14,0.23171433549949721
15,0.19369253449501395
16,0.2055924690576293
17,0.1625849079749678
18,0.1643340264888965
19,0.1518496273501214
20,0.1525766229526095
21,0.1320832163815822
22,0.1334015081577451
23,0.13680416219579183
24,0.12919173956253918
25,0.11235653007158591
26,0.11634181943458621
27,0.10042228873784755
28,0.09504495171083006
29,0.08656015955101587
30,0.07970307694004103
31,0.07937702646727818
32,0.07074464290887739
33,0.06602612646816361
34,0.06525392092806513
35,0.05788578153870691
36,0.05442582774828174
37,0.0423365363861718
38,0.05103630625179181
39,0.044147734686029325
40,0.049526805309680386
41,0.042261057309501956
42,0.050369063937815706
43,0.04806399787208107
44,0.04621285935499056
45,0.0512724093576252
46,0.04661258938853552
47,0.049218482792607585
48,0.04555096935154748
49,0.04610432434860075
50,0.04213396656680038
51,0.04348362552735646
52,0.037701432173730995
53,0.04080000533917398
54,0.037121636453239806
55,0.03906239082402868
56,0.03557557138153006
57,0.03670679987667198
58,0.03383006046108124
59,0.03438890735838841
60,0.03260514415450194
61,0.032257173439630235
62,0.03144976817626571
63,0.029912359165561897
64,0.02972578524562325
65,0.02737007790735623
66,0.02801610069263792
67,0.024938539697641482
68,0.02646835813086959
69,0.022637740001667184
70,0.02481385683045717
71,0.02151745092571425
72,0.023264887208895385
73,0.021565438724052415
74,0.021972363972036543
75,0.021282966964784156
76,0.02140117005793378
77,0.021913478003699187
78,0.02192873494439923
79,0.023186126264275686
80,0.023591828152638272
81,0.020995501132002603
82,0.023055887649757065
83,0.02109190803758826
84,0.02223872376531244
85,0.021363407508152403
86,0.02157409616182912
87,0.021211532005685922
88,0.021146002295338973
89,0.020600874052759927
90,0.01992398528360778
91,0.01988753305422633
92,0.019710343478023556
93,0.01913893554416496
94,0.01918304520292595
95,0.01935054570221658
96,0.018757388334057906
97,0.018572999332761325
98,0.017964551787547675
99,0.01798227447296307
100,0.01764662156115443
101,0.01763515625146228
102,0.01757290594044017
103,0.01814967277901712
104,0.01718467135162191
105,0.018134682798406576
106,0.01672050205367931
107,0.017837673407052154
108,0.01663279458410019
109,0.017626699193873607
110,0.016274018519047875
111,0.017247051852376266
112,0.015833218083277825
113,0.016701735009357066
114,0.015523383622800258
115,0.01592804385066035
116,0.015567343124245597
117,0.015235682512159954
118,0.015226557752333975
119,0.014589914133109477
120,0.014193759965357877
121,0.014331731996663682
122,0.01401032894612636
123,0.014469727377436903
124,0.01432601624635682
125,0.014034872921815683
126,0.014373792039267752
127,0.013379598496857034
128,0.013578406339030583
129,0.013232529809335286
130,0.013157741757904184
131,0.0132889677499686
132,0.013093101697280146
133,0.012915544078246993
134,0.012516713778859684
135,0.012321386408100099
136,0.011325945017780475
137,0.012099091387565583
138,0.011119210150734318
139,0.01196616057190543
140,0.01103636476059737
141,0.011341628188219155
142,0.01059385263577503
143,0.01057117916146233
144,0.009599584686987697
145,0.010384646320205582
146,0.009460932301550193
147,0.010523604134075493
148,0.009792985242270028
149,0.010382517270269093
150,0.010020620701584229
151,0.009968234004499033
152,0.009522990104729123
153,0.010239364712353108
154,0.009963300538615175
155,0.010625025109108857
156,0.010435898961677459
157,0.010874749413364193
158,0.010710185936755323
159,0.010906194994850571
160,0.010562802287469891
161,0.010980407628494157
162,0.01063771196363568
163,0.011367031268676026
164,0.010928915558008775
165,0.01156195930683264
166,0.011003154341772417
167,0.0113200013772011
168,0.010772564766901221
169,0.011377424133463238
170,0.010853989630829605
171,0.01160753596902378
172,0.010989817362992899
173,0.011619516079279496
174,0.011029762080391886
175,0.011202291286617636
176,0.010607753699496111
177,0.010877561926981485
178,0.010316784027689138
179,0.010554821218515462
180,0.009984150887643109
181,0.01049419624477245
