iteration,exploitability
0,0.45833333333333326
1,0.26388888888888884
2,0.14062499999999994
3,0.06961805555555556
4,0.09614590522066113
5,0.05835293655579432
6,0.05142196567869761
7,0.04650837046686429
8,0.03050779493872377
9,0.021250730612165758
10,0.029588088653514755
11,0.021608650898847503
12,0.019377980012246693
13,0.017409626345977647
14,0.01570768156872751
15,0.008412456681285208
16,0.01454765541303335
17,0.011325318163001336
18,0.011699721113500344
19,0.01085499987378602
20,0.009582951037686721
21,0.005955402631428297
22,0.004876272323434072
23,0.008705909173120724
24,0.007079132586957776
25,0.0079513949664686
26,0.00686410837479276
27,0.005623722730877079
28,0.002737534751282633
29,0.004968722871383224
30,0.005747131734625904
31,0.005886110189636057
32,0.006285714996101643
33,0.006155205544604719
34,0.0029282944558823576
35,0.002819678424578753
36,0.004271928913169576
37,0.0038900798751751453
38,0.004775763918876713
39,0.005028973844176804
40,0.004722348297891005
41,0.003559247368745716
42,0.0021720753109129576
43,0.0030594817212552805
44,0.004184935755501856
45,0.0044108988917341
46,0.00387523219376687
47,0.0025520116351317734
48,0.0021139578341042575
49,0.0023721075033584504
50,0.0028025031133032396
51,0.003571928073426378
52,0.003691998021983195
53,0.002936652905206477
54,0.0026179400413826603
55,0.0017526210843400725
56,0.002182482567062022
57,0.0029047002604749572
58,0.0032500361051873705
59,0.0028395576079319196
60,0.0021714626843624407
61,0.0017587486554929144
62,0.00172091364193111
63,0.0020685152621368053
64,0.002637307447831083
65,0.002843230295083904
66,0.0024432838369938537
67,0.001838952306313535
68,0.0015071922112840641
69,0.0017373689160527783
70,0.0021071016991200675
71,0.002406061696224454
72,0.0023056324895517066
73,0.0018389774212531906
74,0.0015202800699864183
75,0.0013987112329610918
76,0.0017486525102388961
77,0.002109034269526605
78,0.0021416500931923654
79,0.0018096607198412884
80,0.0014436605468770014
81,0.0012694453306322795
82,0.0014119589582566594
83,0.0017709720426096753
84,0.001984235133540041
85,0.0017649166414910877
86,0.001398298076090737
87,0.0011974437195717835
88,0.0012383296244143915
89,0.0014833418831709522
90,0.001761772609125134
91,0.0017013551616329448
92,0.0013629546475235343
93,0.0011353125734096525
94,0.0011297714951329085
95,0.0012909320337674834
96,0.0015556754664142192
97,0.0016039903923893983
98,0.0013366538191222632
99,0.001089027365053341
100,0.0010590963881486615
101,0.0011529250580983863
102,0.0013912107471267254
103,0.0015067426328761735
104,0.0013595885901198923
105,0.0010488856283587256
106,0.0010232147268858238
107,0.0010620985532246163
108,0.0012527998303459853
109,0.0014351193189740818
110,0.0014075623437455886
111,0.0010062813067638898
112,0.0009780276145436029
113,0.0010711441675542999
114,0.0011737367893704387
115,0.001297749240178725
116,0.001265546777586557
117,0.001167218408048537
118,0.0008800817544174222
119,0.0009770805614410238
120,0.0012034923391767705
121,0.001269537973575402
122,0.001131788527867994
123,0.0009678088179934097
124,0.0009086386265202695
125,0.0009387732724117637
126,0.00105384549927795
127,0.0011856499276886034
128,0.0011459526988096824
129,0.0010168387070240703
130,0.0008100332973189628
131,0.0008761048815925376
132,0.0010677137046692375
133,0.0011503611862541396
134,0.0010539523172405918
135,0.0008652122541830676
136,0.0008103541107812584
137,0.0008643838106083823
138,0.0009707834753933386
139,0.0010590384231236316
140,0.0010032748525615476
141,0.0008491053893328604
142,0.0007442419948744672
143,0.000802509781705707
144,0.0009708620774528942
145,0.0010445782433131656
146,0.0009573565141664797
147,0.0007600206002662813
148,0.0007304213010800031
149,0.0008170356269843471
150,0.0009192897791567289
151,0.0009511401944039544
152,0.0008615262974489002
153,0.0007439540979777559
154,0.0006937947038683501
155,0.0007694451840160876
156,0.0009090299130013468
157,0.000931969057001214
158,0.0008301513050431031
159,0.00066768790191718
160,0.0006835410571160994
161,0.0007960407672498726
162,0.0008744751781884497
163,0.0008390808455561172
164,0.0007293795922988233
165,0.0006561319300019963
166,0.0006674995278966867
167,0.0007647363247220429
168,0.000854340275088461
169,0.0008019421212691058
170,0.0006908025516230432
171,0.0006059629619990792
172,0.0006776038029075726
173,0.0007889071954498561
174,0.0008036218482363189
175,0.0007106157765410237
176,0.0006223186384985979
177,0.0006093849139928997
178,0.0006709350437918704
179,0.000761814161799379
180,0.0007679111577756081
181,0.0006615843696574641
182,0.0005707315799027002
183,0.0005949047958279385
184,0.0007015177902920944
185,0.0007559964186989454
186,0.0006891081110573516
187,0.0005927327594024145
188,0.0005635258350610295
189,0.0006086430488813355
190,0.0006888342681382331
191,0.0007180046331063672
192,0.0006401477789626242
193,0.0005462266465814103
194,0.0005430424218274277
195,0.0006323790266491158
196,0.000701619821513233
197,0.0006571236138334102
