iteration,exploitability
0,2.373611111111111
1,2.373611111111111
2,2.055194444444444
3,1.8158276428678268
4,1.622740088154342
5,1.4265858519334236
6,1.3928965329002034
7,1.0252898254285503
8,0.7661109856265018
9,0.6473708663825263
10,0.5368473488520309
11,0.46677839103227325
12,0.418083592184851
13,0.3613346345434977
14,0.3117591947981974
15,0.2725835140849319
16,0.23151326871895245
17,0.2080666113779043
18,0.1835054193690755
19,0.16762063123411255
20,0.14650238727172563
21,0.13584757693903632
22,0.1291238383968079
23,0.12426964967010508
24,0.11639795427212218
25,0.10681760645856525
26,0.10299541586616706
27,0.09131981189561292
28,0.09730600648366891
29,0.08579534766333932
30,0.08740308500278002
31,0.08614747534990408
32,0.08261825692551805
33,0.07800635250348974
34,0.07646062787312205
35,0.07016142939934034
36,0.07018343469229313
37,0.06656016850173527
38,0.06746921593115486
39,0.061303265566035464
40,0.05884962309534372
41,0.05958469022355667
42,0.05350319262080189
43,0.05830535102746752
44,0.050695804177922826
45,0.051585263131749826
46,0.04721340143636804
47,0.046763245884029664
48,0.044224353847216874
49,0.0419859757997636
50,0.042315782222766746
51,0.038056268192255605
52,0.04012890171188843
53,0.03681876119705135
54,0.0380267856359212
55,0.035384708750746854
56,0.03626174106640791
57,0.03414064943867487
58,0.03461686841219065
59,0.03314318316557835
60,0.033294792263204115
61,0.03209694243755058
62,0.03179189454783589
63,0.031073292585558854
64,0.031013362704018804
65,0.030552951069608425
66,0.030571551723900303
67,0.030141280719747032
68,0.03017044569677893
69,0.029849062075661514
70,0.0298331292530071
71,0.029433170597259223
72,0.029408307804323464
73,0.028724584715236562
74,0.028630987422586684
75,0.02775677169370455
76,0.02757377099600674
77,0.026695491507349477
78,0.026485204703454973
79,0.02562621430533904
80,0.025405554472917674
81,0.024764744015381084
82,0.02448476312052497
83,0.024053094470403158
84,0.02383810800201236
85,0.023241844366717085
86,0.023444708886511255
87,0.022548894523571394
88,0.0233791114725041
89,0.021908798360587532
90,0.022993061518870234
91,0.021871041910554834
92,0.022979109679508856
93,0.021244943330208377
94,0.022230740183030777
95,0.020965658972562307
96,0.02128311614016261
97,0.020500515846419848
98,0.020520356682269425
99,0.019928873109172962
100,0.01980125756094872
101,0.019332354055790618
102,0.019284478505397704
103,0.018794307034351615
104,0.018780942487732433
105,0.018224307994817383
106,0.018434225225915313
107,0.017705420138913908
108,0.01820794876527898
109,0.017304309338188467
110,0.017864318222760592
111,0.017239872470901474
112,0.017529376863269164
113,0.017115944620062107
114,0.017164891027300316
115,0.016717463102526947
116,0.016836396320913424
117,0.016446970500377932
118,0.01650678332320872
119,0.01611599405058839
120,0.01597107794939312
121,0.01583671353979537
122,0.01553712191161051
123,0.015425574607011966
124,0.015082819761892609
125,0.01496509969527321
126,0.014813902288242267
127,0.014570969152281052
128,0.01472496906938553
129,0.014430524850959206
130,0.014494862984557141
131,0.014295822996699764
132,0.014278738518316167
133,0.014099594692986939
134,0.01403986145878039
135,0.013836130870957863
136,0.013869178247245081
137,0.013519517863893826
138,0.013498713109074426
139,0.013218345092220862
140,0.013239871633973624
141,0.012853853890748682
142,0.012839991943055212
143,0.012517037157487476
144,0.012462747873512425
145,0.012174714977659318
146,0.012206888732772467
147,0.011809474526963612
148,0.011847440075862983
149,0.011458058970366947
150,0.011526605625089545
151,0.011157358167695502
152,0.01110597006177129
153,0.011000709470606496
154,0.010776261983575966
155,0.010689690095043086
156,0.010413915213990266
157,0.010470711035506619
158,0.010066337097925177
159,0.010247002068702618
160,0.009824983349075403
161,0.009982409613787137
162,0.009638734002301766
163,0.009567183449945338
164,0.009287259230597145
165,0.00932103644049706
166,0.009041257059996935
167,0.008996745664228041
168,0.008877101305477642
169,0.008694622174735656
170,0.008599328282249838
171,0.008612490925332075
172,0.008397209707197512
173,0.00858232644972913
174,0.008431964643316178
175,0.008516104877350966
176,0.008314320326256605
177,0.008446265409533582
178,0.00820853695042685
179,0.008330989406858363
180,0.008186844755202372
181,0.008220410517460947
