iteration,exploitability
0,0.8000000000000002
1,0.8164790628418453
2,0.9265621279638058
3,0.8091069862223434
4,0.7573127646649447
5,0.7271467237701406
6,0.7101028079210473
7,0.7022805763651385
8,0.5524566126664675
9,0.5081956737459309
10,0.38670893342546375
11,0.33125980582449854
12,0.27799007955371347
13,0.28064335989615524
14,0.17856351278525523
15,0.17298093445291918
16,0.179896899921745
17,0.1766575593671817
18,0.05141393120663253
19,0.030937706071020886
20,0.016262872023232733
21,0.021340632796701696
22,0.025214704196826136
23,0.02281748488705379
24,0.01972677491068227
25,0.02136445176833765
26,0.021580837039567476
27,0.01943095708076027
28,0.0159883965876369
29,0.012891797735242388
30,0.014009848997540328
31,0.015041661398871928
32,0.016056074897381784
33,0.017043217203340774
34,0.017923454922632177
35,0.01854502364605825
36,0.018702221498367012
37,0.018501867041969586
38,0.01795568965261614
39,0.017627715182259304
40,0.016870125351547055
41,0.015712663578595125
42,0.014261524286085842
43,0.012650087594337356
44,0.011016652060039739
45,0.009466698149232376
46,0.008065580099349979
47,0.00690841690303704
48,0.006062791590532756
49,0.005415473168730926
50,0.0049008337978421876
51,0.0044794798109887984
52,0.004413046872349291
53,0.0045467999977364575
54,0.004669735548640778
55,0.004781288013530561
56,0.004892021599115718
57,0.005002680472072504
58,0.00510657247317549
59,0.005199514034213992
60,0.005287675879384916
61,0.0053727772007470895
62,0.0054550377906117725
63,0.005533763607522626
64,0.004525229961265849
65,0.0039580200206408
66,0.003617992138202973
67,0.003407876306816609
68,0.003272733878094146
69,0.003179589530612978
70,0.0023641494150094177
71,0.001850848493067403
72,0.001657892887512371
73,0.0016065484459050088
74,0.0015421409733238857
75,0.00146420827425757
76,0.0013732623005010794
77,0.0012706633389003763
78,0.0011584316751599422
79,0.0010390053902317015
80,0.0009149894380960055
81,0.0007889386718103888
82,0.0006631975295971812
83,0.0005397998573288595
84,0.0004204208237138318
85,0.00030636851945504235
86,0.00019860286908593728
87,9.819861961377741e-05
88,7.213251014759904e-05
89,0.0001476458879280847
90,0.0002175378594564264
91,0.000282591397552629
92,0.0003431988646168501
93,0.0003996858073659355
94,0.00045234217837301606
95,0.0005014354243266316
96,0.0005472156430575177
97,0.0005899174764912432
98,0.000629760810417212
99,0.0006669511525772678
100,0.0007016800199385238
101,0.0007341254322642314
102,0.0007644525155383827
103,0.0007928141872862815
104,0.000819351890246774
105,0.0008442119548539504
106,0.000867591262847059
107,0.0008895494261033279
108,0.0009100430588414179
109,0.0009289764841903819
110,0.0009462679043812952
111,0.0009621798134004201
112,0.0009771984254913185
113,0.0009906221950990875
114,0.0010027091111702855
115,0.0010154140181179519
116,0.0010272868582845752
117,0.001038322059682556
118,0.001047239686678881
119,0.0010521664294506955
120,0.0010528501532009
121,0.001049027999778877
122,0.0010404583344930894
123,0.0010269503420852544
124,0.0010083892652963946
125,0.0009847555083052253
126,0.0009561362602177855
127,0.0009227289588896612
128,0.0008848367235819107
129,0.0008428566894564031
130,0.0007972628283530572
131,0.0007485852319898509
132,0.0006972184584057195
133,0.0006434508976313411
134,0.0005878828645447294
135,0.0005311470031696617
136,0.0004738686402095418
137,0.0004166346096682647
138,0.00035997133671633266
139,0.00030433165843788806
140,0.0002500890548512676
141,0.00019753763458880069
142,0.0001468961953867268
143,9.831492826365651e-05
144,5.18835845832034e-05
145,4.310261234579279e-05
146,7.762768978666196e-05
147,0.00011096046085997129
148,0.0001431191546451229
149,0.00017412437721263645
150,0.00020399773953558124
151,0.00023276014752626252
152,0.00026042978569014213
153,0.00028702001565550746
154,0.00031253787072502127
155,0.00033698455503406425
156,0.00036035950572249885
157,0.00038266690015859137
158,0.0004039176452893694
159,0.0004247769887036042
160,0.0004446652481830667
161,0.0004634895503280623
162,0.00048120458936864996
163,0.0004977532136776603
164,0.0005138833690094233
165,0.0005288954113259923
166,0.00054268326352788
167,0.000555147552079974
168,0.0005661761873488983
169,0.0005756473379965121
170,0.0005834329833966969
171,0.0005894031112145995
172,0.0005934305097531856
173,0.0005953960022944345
174,0.0005951938890403371
175,0.0005927373035684193
176,0.0005879631586047789
177,0.0005808363545787585
178,0.0005713529562197635
179,0.0005595421060343513
180,0.0005454665329189966
181,0.0005292216194171696
182,0.0005109330995906819
183,0.0004907535581799106
184,0.000468857979586371
185,0.00044543864481085265
186,0.0004206996930056637
187,0.0003948516534210494
188,0.00036810621850591414
189,0.00034067147718040567
190,0.00031274776692001317
191,0.0002845242417046255
192,0.0002561761960315617
193,0.0002278631370656397
194,0.0001997275596997319
195,0.0001718943532704634
196,0.00014447075315360895
197,0.00011754674392799127
198,9.119582134696888e-05
199,6.547602607400679e-05
200,4.0431171218706544e-05
201,1.609219666761313e-05
202,2.0543628409634506e-05
203,4.2165275410263274e-05
204,6.3142949875669e-05
205,8.348399999086832e-05
206,0.00010319978864332278
207,0.0001223046535036946
208,0.00014081491309704338
209,0.00015874791214339818
210,0.00017612109467580244
211,0.00019295108824822922
212,0.00020925277808840615
213,0.00022503834959453406
214,0.00024031628705255913
215,0.00025509034284220056
216,0.00026935853678976046
217,0.0002831122969795522
218,0.000296335878975573
219,0.0003090061636254151
220,0.00032109283120181504
221,0.0003325587960147927
222,0.00034336074066078034
223,0.0003536685871894122
224,0.00036369750413588545
225,0.0003730069484498971
226,0.000381537448347368
227,0.0003892237037096873
228,0.00039599610405151607
229,0.00040178250676332764
230,0.00040651026262862486
231,0.0004101084579993923
232,0.0004125103172800027
233,0.0004136556811797005
234,0.0004134934521072165
235,0.0004119838828562681
236,0.0004091005797028225
237,0.0004048320986887563
238,0.0003991830337208054
239,0.0003921745255657537
240,0.00038384415871323255
241,0.00037424525425820856
242,0.00036344560682618766
243,0.0003515257478913289
244,0.00033857684330276615
245,0.00032469834755949426
246,0.0003099955409696275
247,0.00029457706933250433
248,0.0002785525912277072
249,0.00026203061802362903
250,0.0002451166090363048
251,0.0002279113613509905
252,0.00021050971260765832
253,0.00019299955686360404
254,0.00017546115921734828
255,0.00015796674437401547
256,0.0001405803275701204
257,0.00012335775277010658
258,0.00010634690221399621
259,8.958804258595926e-05
260,7.31142756864364e-05
261,5.695206499296109e-05
262,4.112181345119966e-05
263,2.563847189881201e-05
264,1.051216145004721e-05
265,1.341475042771554e-05
266,2.708370872506583e-05
267,4.0435626760859794e-05
268,5.3473643313729105e-05
269,6.620206257169528e-05
270,7.862592387488903e-05
271,9.075058624830744e-05
272,0.00010258132462760081
273,0.00011412293424765084
274,0.0001253793398611496
275,0.0001363532076872527
276,0.00014704556080013493
